S.N.,mun_id,reportedOn,cases,mun_en,Latitude_mun,Longitude_mun,dis_code,dis_en,Latitude_dist,Longitude_dist
880,27001,2020-07-21,8,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
881,27001,2020-07-22,3,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
882,27001,2020-07-23,5,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
883,27001,2020-07-24,10,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
884,27001,2020-07-25,2,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
885,27001,2020-07-26,8,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
886,27001,2020-07-27,3,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
887,27001,2020-07-28,48,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
888,27001,2020-07-29,14,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
889,27001,2020-07-30,41,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
890,27001,2020-07-31,32,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
891,27001,2020-08-01,5,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
892,27001,2020-08-02,22,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
893,27001,2020-08-03,43,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
894,27001,2020-08-04,48,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
895,27001,2020-08-05,57,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
896,27001,2020-08-06,76,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
897,27001,2020-08-07,92,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
898,27001,2020-08-08,56,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
899,27001,2020-08-09,90,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
900,27001,2020-08-10,36,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
901,27001,2020-08-11,110,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
902,27001,2020-08-12,109,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
903,27001,2020-08-13,111,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
904,27001,2020-08-14,83,Budhanilakantha Municipality,85.36228522220023,27.772306087206783,27,Kathmandu,85.34735132692755,27.728201081500877
905,27002,2020-05-14,1,Chandragiri Municipality,85.2295513743239,27.68688537933637,27,Kathmandu,85.34735132692755,27.728201081500877
906,27005,2020-04-14,2,Kageshwori Manahora Municipality,85.41926836976558,27.73516334477805,27,Kathmandu,85.34735132692755,27.728201081500877
907,27006,2020-01-24,1,Kathmandu Metropolitan City,85.32727724898942,27.70902343245689,27,Kathmandu,85.34735132692755,27.728201081500877
908,27006,2020-03-23,1,Kathmandu Metropolitan City,85.32727724898942,27.70902343245689,27,Kathmandu,85.34735132692755,27.728201081500877
909,27006,2020-05-19,2,Kathmandu Metropolitan City,85.32727724898942,27.70902343245689,27,Kathmandu,85.34735132692755,27.728201081500877
910,27006,2020-05-24,1,Kathmandu Metropolitan City,85.32727724898942,27.70902343245689,27,Kathmandu,85.34735132692755,27.728201081500877
911,27006,2020-05-25,3,Kathmandu Metropolitan City,85.32727724898942,27.70902343245689,27,Kathmandu,85.34735132692755,27.728201081500877
912,28002,2020-05-24,1,Bidur Municipality,85.13607411896301,27.925868921501536,25,Nuwakot,85.23538711779086,27.915073265545026
913,28010,2020-06-02,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
914,28010,2020-06-09,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
915,28010,2020-06-10,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
916,28010,2020-06-12,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
917,28010,2020-06-15,3,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
918,28010,2020-06-18,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
919,28010,2020-06-21,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
920,28010,2020-06-26,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
921,28010,2020-06-27,6,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
922,28010,2020-07-02,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
923,28010,2020-07-05,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
924,28010,2020-07-06,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
925,28010,2020-07-07,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
926,28010,2020-07-09,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
927,28010,2020-07-11,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
928,28010,2020-07-14,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
929,28010,2020-07-15,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
930,28010,2020-07-17,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
931,28010,2020-07-18,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
932,28010,2020-07-21,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
933,28010,2020-07-26,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
934,28010,2020-07-28,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
935,28010,2020-07-30,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
936,28010,2020-07-31,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
937,28010,2020-08-04,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
938,28010,2020-08-06,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
939,28010,2020-08-07,8,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
940,28010,2020-08-08,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
941,28010,2020-08-09,3,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
942,28010,2020-08-10,4,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
943,28010,2020-08-11,3,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
944,28010,2020-08-12,2,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
945,28010,2020-08-13,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
946,28010,2020-08-14,1,Suryagadhi Rural Municipality,85.25259888321929,27.945382680835394,25,Nuwakot,85.23538711779086,27.915073265545026
947,29001,2020-06-27,9,Gosaikunda Rural Municipality,85.50734351475305,28.21228552400856,23,Rasuwa,85.41594692791568,28.183248202537012
948,29001,2020-07-02,1,Gosaikunda Rural Municipality,85.50734351475305,28.21228552400856,23,Rasuwa,85.41594692791568,28.183248202537012
949,29001,2020-07-10,1,Gosaikunda Rural Municipality,85.50734351475305,28.21228552400856,23,Rasuwa,85.41594692791568,28.183248202537012
950,29001,2020-08-03,1,Gosaikunda Rural Municipality,85.50734351475305,28.21228552400856,23,Rasuwa,85.41594692791568,28.183248202537012
951,30008,2020-06-02,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
952,30008,2020-06-09,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
953,30008,2020-06-10,16,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
954,30008,2020-06-11,7,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
955,30008,2020-06-12,28,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
956,30008,2020-06-14,25,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
957,30008,2020-06-15,9,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
958,30008,2020-06-19,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
959,30008,2020-06-20,8,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
960,30008,2020-06-23,18,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
961,30008,2020-06-24,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
962,30008,2020-06-25,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
963,30008,2020-06-27,3,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
964,30008,2020-06-28,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
965,30008,2020-06-29,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
966,30008,2020-07-02,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
967,30008,2020-07-05,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
968,30008,2020-07-06,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
969,30008,2020-07-07,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
970,30008,2020-07-08,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
971,30008,2020-07-10,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
972,30008,2020-07-11,3,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
973,30008,2020-07-15,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
974,30008,2020-07-29,7,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
975,30008,2020-07-30,4,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
976,30008,2020-08-05,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
977,30008,2020-08-08,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
978,30008,2020-08-09,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
979,30008,2020-08-11,11,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
980,30008,2020-08-12,2,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
981,30008,2020-08-14,1,Netrawati Rural Municipality,84.97160241247029,27.986687650336112,26,Dhading,84.96016032720414,27.95470746839677
982,30009,2020-03-25,1,Nilakantha Municipality,84.91955331595442,27.918863100056626,26,Dhading,84.96016032720414,27.95470746839677
983,30009,2020-05-14,1,Nilakantha Municipality,84.91955331595442,27.918863100056626,26,Dhading,84.96016032720414,27.95470746839677
984,30009,2020-05-18,1,Nilakantha Municipality,84.91955331595442,27.918863100056626,26,Dhading,84.96016032720414,27.95470746839677
985,31003,2020-05-15,1,Bhimphedi Rural Municipality,85.10444284405938,27.527813825189906,31,Makwanpur,85.07919101599765,27.46996511067159
986,31003,2020-05-22,1,Bhimphedi Rural Municipality,85.10444284405938,27.527813825189906,31,Makwanpur,85.07919101599765,27.46996511067159
987,31003,2020-05-27,1,Bhimphedi Rural Municipality,85.10444284405938,27.527813825189906,31,Makwanpur,85.07919101599765,27.46996511067159
988,31003,2020-05-28,1,Bhimphedi Rural Municipality,85.10444284405938,27.527813825189906,31,Makwanpur,85.07919101599765,27.46996511067159
989,31006,2020-05-19,1,Kailash Rural Municipality,84.94931669136135,27.609524587039328,31,Makwanpur,85.07919101599765,27.46996511067159
990,31007,2020-06-01,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
991,31007,2020-06-19,8,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
992,31007,2020-06-27,2,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
993,31007,2020-06-29,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
994,31007,2020-07-02,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
995,31007,2020-07-03,29,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
996,31007,2020-07-05,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
997,31007,2020-07-06,5,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
998,31007,2020-07-07,3,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
999,31007,2020-07-09,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
1000,31007,2020-07-10,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
1001,31007,2020-07-12,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
1002,31007,2020-07-13,1,Makawanpurgadhi Rural Municipality,85.13690832892603,27.445252603556682,31,Makwanpur,85.07919101599765,27.46996511067159
